episode,reward
1874,-18.0
1875,-18.0
1876,-18.0
1877,-18.0
1878,-19.0
1879,-18.0
1880,-18.0
1881,-18.0
1882,-18.0
1883,-18.0
1884,-18.0
1885,-18.0
1886,-18.0
1887,-23.0
1888,-18.0
1889,-18.0
1890,-18.0
1891,-18.0
1892,-18.0
1893,-18.0
1894,-19.0
1895,-18.0
1896,-18.0
1897,-18.0
1898,-18.0
1899,-18.0
1900,-19.0
1901,-18.0
1902,-18.0
1903,-18.0
1904,-18.0
1905,-18.0
1906,-18.0
1907,-19.0
1908,-19.0
1909,-18.0
1910,-18.0
1911,-19.0
1912,-18.0
1913,-19.0
1914,-18.0
1915,-18.0
1916,-18.0
1917,-18.0
1918,-18.0
1919,-18.0
1920,-18.0
1921,-18.0
1922,-18.0
1923,-18.0
1924,-20.0
1925,-18.0
1926,-18.0
1927,-18.0
1928,-18.0
1929,-19.0
1930,-18.0
1931,-18.0
1932,-20.0
1933,-18.0
1934,-21.0
1935,-15.0
1936,-18.0
1937,-4.0
1938,-18.0
1939,-24.0
1940,-19.0
1941,-20.0
1942,-18.0
1943,-18.0
1944,-18.0
1945,-18.0
1946,-20.0
1947,-18.0
1948,-18.0
1949,-18.0
1950,-18.0
1951,-18.0
1952,-18.0
1953,-18.0
1954,-20.0
1955,-18.0
1956,-18.0
1957,-18.0
1958,-18.0
1959,-18.0
1960,-18.0
1961,-18.0
1962,-18.0
1963,-18.0
1964,-18.0
1965,-19.0
1966,-21.0
1967,-19.0
1968,-19.0
1969,-18.0
1970,-18.0
1971,-18.0
1972,-18.0
1973,-19.0
1974,-21.0
1975,-18.0
1976,-18.0
1977,-18.0
1978,-20.0
1979,-18.0
1980,-18.0
1981,-18.0
1982,-18.0
1983,-18.0
1984,-19.0
1985,-19.0
1986,-18.0
1987,-18.0
1988,-20.0
1989,-21.0
1990,0.0
1991,-19.0
1992,-21.0
1993,-22.0
1994,-18.0
1995,-19.0
1996,-18.0
1997,-18.0
1998,-18.0
1999,-18.0
2000,-18.0
2001,-18.0
2002,-18.0
2003,-18.0
2004,-18.0
2005,-18.0
2006,-20.0
2007,-20.0
2008,-19.0
2009,-18.0
2010,-18.0
2011,-18.0
2012,-18.0
2013,-18.0
2014,-18.0
2015,-18.0
2016,-19.0
2017,-18.0
2018,-25.0
2019,-18.0
2020,-18.0
2021,-18.0
2022,-18.0
2023,-18.0
2024,-18.0
2025,-18.0
2026,-18.0
2027,-18.0
2028,-18.0
2029,-18.0
2030,-18.0
2031,-21.0
2032,-18.0
2033,-18.0
2034,-18.0
2035,-19.0
2036,-18.0
2037,-18.0
2038,-18.0
2039,-19.0
2040,-19.0
2041,-19.0
2042,-19.0
2043,-18.0
2044,-18.0
2045,-18.0
2046,-22.0
2047,-18.0
2048,-18.0
2049,-19.0
2050,-18.0
2051,-19.0
2052,-18.0
2053,-18.0
2054,-18.0
2055,-18.0
2056,-18.0
2057,-1.0
2058,-18.0
2059,-18.0
2060,-18.0
2061,-21.0
2062,-18.0
2063,-18.0
2064,-20.0
2065,-18.0
2066,-21.0
2067,-20.0
2068,-19.0
2069,-18.0
2070,-18.0
2071,-18.0
2072,-18.0
2073,-94.0
2074,-18.0
2075,-18.0
2076,-18.0
2077,-19.0
2078,-19.0
2079,-18.0
2080,-18.0
2081,-19.0
2082,-18.0
2083,-18.0
2084,-19.0
2085,-18.0
2086,-18.0
2087,-18.0
2088,-18.0
2089,-18.0
2090,-20.0
2091,-18.0
2092,-18.0
2093,-18.0
2094,-19.0
2095,-18.0
2096,-18.0
2097,-18.0
2098,-18.0
2099,-18.0
2100,-19.0
2101,-18.0
2102,-19.0
2103,-18.0
2104,-18.0
2105,-18.0
2106,-18.0
2107,-1.0
2108,-18.0
2109,-18.0
2110,-18.0
2111,-19.0
2112,-18.0
2113,-18.0
2114,-18.0
2115,-18.0
2116,-18.0
2117,-18.0
2118,-18.0
2119,-18.0
2120,-18.0
2121,-18.0
2122,-18.0
2123,-20.0
2124,-20.0
2125,-19.0
2126,-18.0
2127,-18.0
2128,-18.0
2129,-18.0
2130,-18.0
2131,-18.0
2132,-18.0
2133,-18.0
2134,-18.0
2135,-18.0
2136,-19.0
2137,-18.0
2138,-18.0
2139,-20.0
2140,-18.0
2141,-18.0
2142,-18.0
2143,-18.0
2144,-18.0
2145,-19.0
2146,-18.0
2147,-19.0
2148,-18.0
2149,-18.0
2150,-18.0
2151,-18.0
2152,-18.0
2153,-18.0
2154,-18.0
2155,-18.0
2156,-3.0
2157,-18.0
2158,-18.0
2159,-18.0
2160,-21.0
2161,-18.0
2162,-18.0
2163,-18.0
2164,-18.0
2165,-18.0
2166,-20.0
2167,-21.0
2168,-18.0
2169,-18.0
2170,-18.0
2171,-18.0
2172,-19.0
2173,-18.0
2174,-18.0
2175,-18.0
2176,-20.0
2177,-18.0
2178,-18.0
2179,-18.0
2180,-18.0
2181,-18.0
2182,-20.0
2183,-18.0
2184,-18.0
2185,-18.0
2186,-18.0
2187,-18.0
2188,-18.0
2189,-18.0
2190,-18.0
2191,-18.0
2192,-18.0
2193,-18.0
2194,-18.0
2195,-18.0
2196,-19.0
2197,-18.0
2198,-18.0
2199,-18.0
2200,-19.0
2201,-18.0
2202,-18.0
2203,-19.0
2204,-18.0
2205,-18.0
2206,-18.0
2207,-21.0
2208,-18.0
2209,-18.0
2210,-18.0
2211,-18.0
2212,-18.0
2213,-18.0
2214,-18.0
2215,-18.0
2216,-21.0
2217,-19.0
2218,-18.0
2219,-19.0
2220,-18.0
2221,-18.0
2222,-18.0
2223,-18.0
2224,-18.0
2225,-18.0
2226,-18.0
2227,-18.0
2228,-18.0
2229,-18.0
2230,-18.0
2231,-18.0
2232,-18.0
2233,-18.0
2234,-18.0
2235,-18.0
2236,-18.0
2237,-22.0
2238,-18.0
2239,-18.0
2240,-18.0
2241,-18.0
2242,-18.0
2243,-21.0
2244,-18.0
2245,-19.0
2246,-18.0
2247,-19.0
2248,-18.0
2249,-18.0
2250,-18.0
2251,-18.0
2252,-1.0
2253,-19.0
2254,-18.0
2255,-18.0
2256,-18.0
2257,-18.0
2258,-18.0
2259,-18.0
2260,-18.0
2261,-20.0
2262,-18.0
2263,-18.0
2264,-20.0
2265,-19.0
2266,-18.0
2267,-18.0
2268,-18.0
2269,-19.0
2270,-18.0
2271,-24.0
2272,-12.0
2273,-18.0
2274,-18.0
2275,-18.0
2276,-19.0
2277,-20.0
2278,-18.0
2279,-18.0
2280,-18.0
2281,-18.0
2282,-18.0
2283,-21.0
2284,-19.0
2285,-18.0
2286,-18.0
2287,-18.0
2288,-18.0
2289,-19.0
2290,-19.0
2291,-19.0
2292,-18.0
2293,-18.0
2294,-19.0
2295,-18.0
2296,-21.0
2297,-18.0
2298,-18.0
2299,-18.0
2300,-18.0
2301,-18.0
2302,-18.0
2303,-18.0
2304,-19.0
2305,-18.0
2306,-20.0
2307,-18.0
2308,-18.0
2309,-21.0
2310,-18.0
2311,-20.0
2312,-18.0
2313,-18.0
2314,-19.0
2315,-18.0
2316,-20.0
2317,-21.0
2318,-18.0
2319,-18.0
2320,-20.0
2321,-18.0
2322,-19.0
2323,-20.0
2324,-18.0
2325,-18.0
2326,-18.0
2327,-18.0
2328,-18.0
2329,-18.0
2330,-18.0
2331,-18.0
2332,-18.0
2333,-18.0
2334,-18.0
2335,-17.0
2336,-18.0
2337,-18.0
2338,-24.0
2339,-18.0
2340,-18.0
2341,-18.0
2342,-18.0
2343,-18.0
2344,-19.0
2345,-18.0
2346,-18.0
2347,-18.0
2348,-19.0
2349,-18.0
2350,-18.0
2351,-18.0
2352,-19.0
2353,-18.0
2354,-19.0
2355,-19.0
2356,-18.0
2357,-18.0
2358,-18.0
2359,-18.0
2360,-18.0
2361,-18.0
2362,-18.0
2363,-18.0
2364,-18.0
2365,-18.0
2366,-20.0
2367,-19.0
2368,-18.0
2369,-18.0
2370,-18.0
2371,-18.0
2372,-22.0
2373,-18.0
2374,-18.0
2375,-18.0
2376,-18.0
2377,-20.0
2378,-18.0
2379,-18.0
2380,-18.0
2381,-26.0
2382,-21.0
2383,-18.0
2384,-18.0
2385,-18.0
2386,-19.0
2387,-18.0
2388,-18.0
2389,-18.0
2390,-19.0
2391,-18.0
2392,-18.0
2393,-18.0
2394,-18.0
2395,-18.0
2396,-18.0
2397,-18.0
2398,-19.0
2399,-18.0
2400,-18.0
2401,-19.0
2402,-18.0
2403,-18.0
2404,-20.0
2405,-20.0
2406,-18.0
2407,-18.0
2408,-19.0
2409,-18.0
2410,-18.0
2411,-18.0
2412,-18.0
2413,-18.0
2414,-18.0
2415,-18.0
2416,-18.0
2417,-18.0
2418,-18.0
2419,-18.0
2420,-18.0
2421,-18.0
2422,-18.0
2423,-18.0
2424,-18.0
2425,-18.0
2426,-18.0
2427,-20.0
2428,-18.0
2429,-18.0
2430,-18.0
2431,-18.0
2432,-18.0
2433,-18.0
2434,-20.0
2435,-18.0
2436,-18.0
2437,-18.0
2438,-18.0
2439,-18.0
2440,-18.0
2441,-19.0
2442,-22.0
2443,-20.0
2444,-18.0
2445,-19.0
2446,-18.0
2447,-18.0
2448,-19.0
2449,-18.0
2450,-25.0
2451,-19.0
2452,-18.0
2453,-20.0
2454,-19.0
2455,-18.0
2456,-18.0
2457,-18.0
2458,-18.0
2459,-18.0
2460,-18.0
2461,-19.0
2462,-18.0
2463,-18.0
2464,-18.0
2465,-18.0
2466,-18.0
2467,-18.0
2468,-18.0
2469,-18.0
2470,-18.0
2471,-19.0
2472,-18.0
2473,-18.0
2474,-20.0
2475,-18.0
2476,-19.0
2477,-18.0
2478,-18.0
2479,-18.0
2480,-18.0
2481,-18.0
2482,-18.0
2483,-18.0
2484,-18.0
2485,-18.0
2486,-18.0
2487,-18.0
2488,-18.0
2489,-18.0
2490,-19.0
2491,-18.0
2492,-19.0
2493,-18.0
2494,-18.0
2495,-18.0
2496,-18.0
2497,-18.0
2498,-20.0
2499,-18.0
2500,-18.0
2501,-18.0
2502,-18.0
2503,-18.0
2504,-18.0
2505,-18.0
2506,-18.0
2507,-19.0
2508,-18.0
2509,-18.0
2510,-18.0
2511,-18.0
2512,-18.0
2513,-18.0
2514,-18.0
2515,-18.0
2516,-18.0
2517,-18.0
2518,-18.0
2519,-18.0
2520,-18.0
2521,-18.0
2522,-18.0
2523,-18.0
2524,-19.0
2525,-18.0
2526,-18.0
2527,-18.0
2528,-18.0
2529,-18.0
2530,-18.0
2531,-18.0
2532,-18.0
2533,-18.0
2534,-19.0
2535,-19.0
2536,-18.0
2537,-18.0
2538,-18.0
2539,-18.0
2540,-19.0
2541,-18.0
2542,-18.0
2543,-18.0
2544,-18.0
2545,-18.0
2546,-18.0
2547,-18.0
2548,-18.0
2549,-18.0
2550,-18.0
2551,-18.0
2552,-18.0
2553,-18.0
2554,-18.0
2555,-18.0
2556,-18.0
2557,-20.0
2558,-19.0
2559,-18.0
2560,-18.0
2561,-18.0
2562,-18.0
2563,-18.0
2564,-18.0
2565,-18.0
2566,-18.0
2567,-18.0
2568,-18.0
2569,-18.0
2570,-18.0
2571,-18.0
2572,-18.0
2573,-19.0
2574,-18.0
2575,-18.0
2576,-19.0
2577,-18.0
2578,-18.0
2579,-18.0
2580,-31.0
2581,-18.0
2582,-24.0
2583,-18.0
2584,-18.0
2585,-18.0
2586,-18.0
2587,-18.0
2588,-18.0
2589,-18.0
2590,-19.0
2591,-18.0
2592,-18.0
2593,-19.0
2594,-18.0
2595,-18.0
2596,-18.0
2597,-18.0
2598,-18.0
2599,-18.0
2600,-18.0
2601,-18.0
2602,-19.0
2603,-20.0
2604,-18.0
2605,-18.0
2606,-18.0
2607,-18.0
2608,-18.0
2609,-18.0
2610,-18.0
2611,-18.0
2612,-18.0
2613,-18.0
2614,-18.0
2615,-18.0
2616,-18.0
2617,-23.0
2618,-18.0
2619,-18.0
2620,-18.0
2621,-18.0
2622,-18.0
2623,-18.0
2624,-18.0
2625,-18.0
2626,-18.0
2627,-18.0
2628,-22.0
2629,-18.0
2630,-18.0
2631,-18.0
2632,-18.0
2633,-18.0
2634,-18.0
2635,-18.0
2636,-18.0
2637,-18.0
2638,-18.0
2639,-18.0
2640,-20.0
2641,-18.0
2642,-18.0
2643,-18.0
2644,-18.0
2645,-19.0
2646,-18.0
2647,-18.0
2648,-19.0
2649,-18.0
2650,-18.0
2651,-18.0
2652,-18.0
2653,-20.0
2654,-19.0
2655,-18.0
2656,-18.0
2657,-18.0
2658,-21.0
2659,-18.0
2660,-18.0
2661,-18.0
2662,-18.0
2663,-18.0
2664,-18.0
2665,-18.0
2666,-18.0
2667,-18.0
2668,-18.0
2669,-18.0
2670,-18.0
2671,-18.0
2672,-18.0
2673,-18.0
2674,-18.0
2675,-18.0
2676,-18.0
2677,-18.0
2678,-18.0
2679,-20.0
2680,-18.0
2681,-18.0
2682,-18.0
2683,-18.0
2684,-18.0
2685,-18.0
2686,-18.0
2687,-18.0
2688,-18.0
2689,-20.0
2690,-18.0
2691,-18.0
2692,-19.0
2693,-18.0
2694,-18.0
2695,-19.0
2696,-18.0
2697,-18.0
2698,-18.0
2699,-18.0
2700,-20.0
2701,-18.0
2702,-19.0
2703,-18.0
2704,-18.0
2705,-18.0
2706,-19.0
2707,-19.0
2708,-19.0
2709,-18.0
2710,-19.0
2711,-18.0
2712,-18.0
2713,-18.0
2714,-18.0
2715,-18.0
2716,-19.0
2717,-18.0
2718,-22.0
2719,-18.0
2720,-19.0
2721,-20.0
2722,-18.0
2723,-18.0
2724,-18.0
2725,-18.0
2726,-18.0
2727,-18.0
2728,-18.0
2729,-20.0
2730,-18.0
2731,-24.0
2732,-18.0
2733,-18.0
2734,-18.0
2735,-18.0
2736,-18.0
2737,-18.0
2738,-18.0
2739,-19.0
2740,-18.0
2741,-18.0
2742,-18.0
2743,-19.0
2744,-20.0
2745,-18.0
2746,-19.0
2747,-18.0
2748,-18.0
2749,-18.0
2750,-18.0
2751,-18.0
2752,-18.0
2753,-18.0
2754,-18.0
2755,-18.0
2756,-18.0
2757,-18.0
2758,-18.0
2759,-18.0
2760,-18.0
2761,-18.0
2762,-18.0
2763,-18.0
2764,-18.0
2765,-18.0
2766,-18.0
2767,-18.0
2768,-14.0
2769,-18.0
2770,-20.0
2771,-20.0
2772,-18.0
2773,-18.0
2774,-18.0
2775,-18.0
2776,-18.0
2777,-18.0
2778,-18.0
2779,-18.0
2780,-18.0
2781,-18.0
2782,-19.0
2783,-18.0
2784,-18.0
2785,-18.0
2786,-18.0
2787,-18.0
2788,-19.0
2789,-20.0
2790,-20.0
2791,-18.0
2792,-19.0
2793,-20.0
2794,-3.0
2795,-18.0
2796,-18.0
2797,-18.0
2798,-18.0
2799,-18.0
2800,-18.0
2801,-18.0
2802,-18.0
2803,-18.0
2804,-18.0
2805,-18.0
2806,-20.0
2807,-18.0
2808,-19.0
2809,-18.0
2810,-18.0
2811,-18.0
2812,-19.0
2813,-18.0
2814,-18.0
2815,-19.0
2816,-18.0
2817,-18.0
2818,-19.0
2819,-18.0
2820,-18.0
2821,-19.0
2822,-18.0
2823,-18.0
2824,-18.0
2825,-18.0
2826,-18.0
2827,-18.0
2828,-18.0
2829,-18.0
2830,-20.0
2831,-18.0
2832,-18.0
2833,-18.0
2834,-20.0
2835,-18.0
2836,-20.0
2837,-18.0
2838,-18.0
2839,-20.0
2840,-18.0
2841,-18.0
2842,0.0
2843,-18.0
2844,-18.0
2845,-18.0
2846,-18.0
2847,-18.0
2848,-20.0
2849,-18.0
2850,-18.0
2851,-18.0
2852,-18.0
2853,-18.0
2854,-18.0
2855,-18.0
2856,-18.0
2857,-20.0
2858,-19.0
2859,-18.0
2860,-21.0
2861,-19.0
2862,-18.0
2863,-18.0
2864,-19.0
2865,-20.0
2866,-19.0
2867,-19.0
2868,-20.0
2869,-19.0
2870,-19.0
2871,-18.0
2872,-18.0
2873,-18.0
2874,-18.0
2875,-18.0
2876,-18.0
2877,-18.0
2878,-18.0
2879,-18.0
2880,-18.0
2881,-18.0
2882,-18.0
2883,-18.0
2884,-18.0
2885,-18.0
2886,-18.0
2887,-20.0
2888,-18.0
2889,-18.0
2890,-19.0
2891,-18.0
2892,-18.0
2893,-18.0
2894,-18.0
2895,-19.0
2896,-18.0
2897,-18.0
2898,-19.0
2899,-18.0
2900,-18.0
2901,-20.0
2902,-18.0
2903,-18.0
2904,-20.0
2905,-18.0
2906,-18.0
2907,-18.0
2908,-18.0
2909,-18.0
2910,-18.0
2911,-18.0
2912,-18.0
2913,-18.0
2914,-18.0
2915,-18.0
2916,-18.0
2917,-18.0
2918,-18.0
2919,-18.0
2920,-18.0
2921,-18.0
2922,-18.0
2923,-18.0
2924,-2.0
2925,-18.0
2926,-18.0
2927,-18.0
2928,-18.0
2929,-18.0
2930,-18.0
2931,-18.0
2932,-18.0
2933,-18.0
2934,-18.0
2935,-19.0
2936,-18.0
2937,-18.0
2938,-19.0
2939,-18.0
2940,0.0
2941,-18.0
2942,-18.0
2943,-18.0
2944,-6.0
2945,-18.0
2946,-18.0
2947,-18.0
2948,-18.0
2949,-1.0
2950,-18.0
2951,-20.0
2952,-18.0
2953,-20.0
2954,-18.0
2955,-18.0
2956,-18.0
2957,-22.0
2958,-18.0
2959,-19.0
2960,-18.0
2961,-18.0
2962,-20.0
2963,-18.0
2964,-18.0
2965,-18.0
2966,-18.0
2967,-18.0
2968,-18.0
2969,-18.0
2970,-18.0
2971,-18.0
2972,-19.0
2973,-18.0
2974,-18.0
2975,-18.0
2976,-18.0
2977,-18.0
2978,-18.0
2979,-18.0
2980,-18.0
2981,-18.0
2982,-18.0
2983,-18.0
2984,-18.0
2985,-18.0
2986,-18.0
2987,-20.0
2988,-18.0
2989,-18.0
2990,-18.0
2991,-19.0
2992,-18.0
2993,-18.0
2994,-18.0
2995,-18.0
2996,-18.0
2997,-18.0
2998,-19.0
2999,-18.0
3000,-18.0
3001,-18.0
3002,-18.0
3003,-18.0
3004,-18.0
3005,-18.0
3006,-18.0
3007,-18.0
3008,-18.0
3009,-18.0
3010,-18.0
3011,-19.0
3012,-18.0
3013,-18.0
3014,-18.0
3015,-18.0
3016,-18.0
3017,-18.0
3018,-18.0
3019,-18.0
3020,-18.0
3021,-19.0
3022,-18.0
3023,-18.0
3024,-19.0
3025,-18.0
3026,-18.0
3027,-18.0
3028,-18.0
3029,-18.0
3030,-18.0
3031,-18.0
3032,-18.0
3033,-18.0
3034,-19.0
3035,-20.0
3036,-18.0
3037,-18.0
3038,-18.0
3039,-18.0
3040,-18.0
3041,-18.0
3042,-18.0
3043,-18.0
3044,-18.0
3045,-19.0
3046,-19.0
3047,-17.0
3048,-18.0
3049,-18.0
3050,-18.0
3051,-22.0
3052,-19.0
3053,-18.0
3054,-18.0
3055,-18.0
3056,-18.0
3057,-18.0
3058,-19.0
3059,-22.0
3060,-18.0
3061,-18.0
3062,-18.0
3063,-18.0
3064,-18.0
3065,-18.0
3066,-18.0
3067,-18.0
3068,-18.0
3069,-24.0
3070,-18.0
3071,-19.0
3072,-18.0
3073,-18.0
3074,-18.0
3075,-18.0
3076,-4.0
3077,-18.0
3078,-18.0
3079,-20.0
3080,-18.0
3081,-18.0
3082,-19.0
3083,-18.0
3084,-18.0
3085,-18.0
3086,-19.0
3087,-21.0
3088,-18.0
3089,-18.0
3090,-18.0
3091,-18.0
3092,-18.0
3093,-18.0
3094,-20.0
3095,-18.0
3096,-20.0
3097,-18.0
3098,-18.0
3099,-18.0
3100,-18.0
3101,-18.0
3102,-19.0
3103,-19.0
3104,-18.0
3105,-18.0
3106,-21.0
3107,-18.0
3108,-18.0
3109,-19.0
3110,-18.0
3111,-18.0
3112,-18.0
3113,-19.0
3114,-18.0
3115,-18.0
3116,-20.0
3117,-18.0
3118,-18.0
3119,-18.0
3120,-18.0
3121,-18.0
3122,-18.0
3123,-18.0
3124,-18.0
3125,-18.0
3126,-18.0
3127,-20.0
3128,-18.0
3129,-18.0
3130,-23.0
3131,-18.0
3132,-18.0
3133,-18.0
3134,-18.0
3135,-19.0
3136,-18.0
3137,-21.0
3138,-20.0
3139,-18.0
3140,-18.0
3141,-18.0
3142,-19.0
3143,-20.0
3144,-18.0
3145,-18.0
3146,-19.0
3147,-20.0
3148,-19.0
3149,-18.0
3150,-19.0
3151,-18.0
3152,-20.0
3153,-18.0
3154,-19.0
3155,-18.0
3156,-18.0
3157,-18.0
3158,-18.0
3159,-18.0
3160,-20.0
3161,-18.0
3162,-18.0
3163,-18.0
3164,-18.0
3165,-18.0
3166,-18.0
3167,-19.0
3168,-3.0
3169,-18.0
3170,-19.0
3171,-19.0
3172,-19.0
3173,-18.0
3174,-22.0
3175,-19.0
3176,-18.0
3177,-18.0
3178,-18.0
3179,-18.0
3180,-18.0
3181,-19.0
3182,-18.0
3183,-18.0
3184,-18.0
3185,-18.0
3186,-18.0
3187,-18.0
3188,-18.0
3189,-18.0
3190,-18.0
3191,-20.0
3192,-18.0
3193,-18.0
3194,-18.0
3195,-18.0
3196,-18.0
3197,-18.0
3198,-18.0
3199,-18.0
3200,-18.0
3201,-19.0
3202,-18.0
3203,-18.0
3204,-18.0
3205,-18.0
3206,-18.0
3207,-20.0
3208,-18.0
3209,-19.0
3210,-22.0
3211,-20.0
3212,-18.0
3213,-18.0
3214,-18.0
3215,-18.0
3216,-18.0
3217,-19.0
3218,-16.0
3219,-19.0
3220,-23.0
3221,-18.0
3222,-18.0
3223,-18.0
3224,-20.0
3225,-18.0
3226,-19.0
3227,-18.0
3228,-21.0
3229,-20.0
3230,-18.0
3231,-19.0
3232,-18.0
3233,-18.0
3234,-18.0
3235,-21.0
3236,-19.0
3237,-18.0
3238,-20.0
3239,-18.0
3240,-19.0
3241,-18.0
3242,-18.0
3243,-19.0
3244,-18.0
3245,-18.0
3246,-18.0
3247,-19.0
3248,-18.0
3249,-18.0
3250,-18.0
3251,-18.0
3252,-19.0
3253,-18.0
3254,-18.0
3255,-18.0
3256,-18.0
3257,-19.0
3258,-18.0
3259,-19.0
3260,-19.0
3261,-18.0
3262,-18.0
3263,-18.0
3264,-19.0
3265,-20.0
3266,-3.0
3267,-18.0
3268,-18.0
3269,-18.0
3270,-18.0
3271,-18.0
3272,-18.0
3273,-18.0
3274,-18.0
3275,-22.0
3276,-18.0
3277,-18.0
3278,-18.0
3279,-18.0
3280,-18.0
3281,-20.0
3282,-18.0
3283,-18.0
3284,-18.0
3285,-19.0
3286,-18.0
3287,-18.0
3288,-18.0
3289,-18.0
3290,-21.0
3291,-19.0
3292,-18.0
3293,-18.0
3294,-18.0
3295,-18.0
3296,-18.0
3297,-18.0
3298,-18.0
3299,-18.0
3300,-18.0
3301,-18.0
3302,-18.0
3303,-18.0
3304,-18.0
3305,-18.0
3306,-18.0
3307,-18.0
3308,-20.0
3309,-19.0
3310,-18.0
3311,-19.0
3312,-20.0
3313,-18.0
3314,-18.0
3315,-19.0
3316,-18.0
3317,-19.0
3318,-18.0
3319,-18.0
3320,-18.0
3321,-19.0
3322,-18.0
3323,-18.0
3324,-18.0
3325,-18.0
3326,-18.0
3327,-19.0
3328,-18.0
3329,-19.0
3330,-19.0
3331,-18.0
3332,-18.0
3333,-18.0
3334,-18.0
3335,-19.0
3336,-18.0
3337,-18.0
3338,-18.0
3339,-18.0
3340,-19.0
3341,-18.0
3342,-18.0
3343,-18.0
3344,-18.0
3345,-18.0
3346,-18.0
3347,-18.0
3348,-18.0
3349,-18.0
3350,-18.0
3351,-18.0
3352,-18.0
3353,-18.0
3354,-18.0
3355,-18.0
3356,-18.0
3357,-18.0
3358,-19.0
3359,-18.0
3360,-18.0
3361,-18.0
3362,-18.0
3363,-19.0
3364,-19.0
3365,-18.0
3366,-18.0
3367,-18.0
3368,-20.0
3369,-18.0
3370,-18.0
3371,-18.0
3372,-18.0
3373,-18.0
3374,-18.0
3375,-18.0
3376,-19.0
3377,-18.0
3378,-18.0
3379,-18.0
3380,-18.0
3381,-18.0
3382,-18.0
3383,-18.0
3384,-19.0
3385,-18.0
3386,-18.0
3387,-18.0
3388,-19.0
3389,-18.0
3390,-18.0
3391,-18.0
3392,-18.0
3393,-18.0
3394,-18.0
3395,-18.0
3396,-18.0
3397,-18.0
3398,-18.0
3399,-18.0
3400,-18.0
3401,-18.0
3402,-18.0
3403,-18.0
3404,-18.0
3405,-18.0
3406,-18.0
3407,-20.0
3408,-18.0
3409,-18.0
3410,-18.0
3411,-18.0
3412,-18.0
3413,-18.0
3414,-18.0
3415,-18.0
3416,-18.0
3417,-18.0
3418,-18.0
3419,-18.0
3420,-18.0
3421,-19.0
3422,-18.0
3423,-19.0
3424,-18.0
3425,0.0
3426,-18.0
3427,-18.0
3428,-18.0
3429,-18.0
3430,-18.0
3431,-18.0
3432,-18.0
3433,-20.0
3434,-18.0
3435,-18.0
3436,-18.0
3437,-18.0
3438,-18.0
3439,-18.0
3440,-18.0
3441,-18.0
3442,-19.0
3443,-18.0
3444,-18.0
3445,-18.0
3446,-18.0
3447,-18.0
3448,-18.0
3449,-21.0
3450,-18.0
3451,-18.0
3452,-18.0
3453,-18.0
3454,-19.0
3455,-18.0
3456,-18.0
3457,-18.0
3458,-18.0
3459,-18.0
3460,-18.0
3461,-18.0
3462,-18.0
3463,-18.0
3464,-18.0
3465,-18.0
3466,-19.0
3467,-22.0
3468,-21.0
3469,-19.0
3470,-18.0
3471,-18.0
3472,-18.0
3473,-18.0
3474,-18.0
3475,-18.0
3476,-18.0
3477,-18.0
3478,-19.0
3479,-18.0
3480,-15.0
3481,-18.0
3482,-18.0
3483,-18.0
3484,-18.0
3485,-18.0
3486,-20.0
3487,-18.0
3488,-18.0
3489,-18.0
3490,-18.0
3491,-18.0
3492,-18.0
3493,-18.0
3494,-18.0
3495,-15.0
3496,-18.0
3497,-18.0
3498,-18.0
3499,-18.0
3500,-18.0
3501,-18.0
3502,-18.0
3503,-18.0
3504,-18.0
3505,-19.0
3506,-18.0
3507,-18.0
3508,-18.0
3509,-18.0
3510,-18.0
3511,-23.0
3512,-18.0
3513,-18.0
3514,-18.0
3515,-5.0
3516,-18.0
3517,-18.0
3518,-20.0
3519,-20.0
3520,-18.0
3521,-18.0
3522,-18.0
3523,-18.0
3524,-18.0
3525,-18.0
3526,-18.0
3527,-18.0
3528,-18.0
3529,-18.0
3530,-18.0
3531,-18.0
3532,-19.0
3533,-18.0
3534,-18.0
3535,-20.0
3536,-18.0
3537,-18.0
3538,-18.0
3539,-19.0
3540,-18.0
3541,-18.0
3542,-20.0
3543,-21.0
3544,-18.0
3545,-19.0
3546,-18.0
3547,-18.0
3548,-18.0
3549,-18.0
3550,-18.0
3551,-18.0
3552,-18.0
3553,-19.0
3554,-18.0
3555,-19.0
3556,-18.0
3557,-18.0
3558,-18.0
3559,-18.0
3560,-18.0
3561,-18.0
3562,-19.0
3563,-19.0
3564,-18.0
3565,-19.0
3566,-18.0
3567,-18.0
3568,-14.0
3569,-18.0
3570,-18.0
3571,-20.0
3572,-18.0
3573,-20.0
3574,-18.0
3575,-18.0
3576,-18.0
3577,-18.0
3578,-18.0
3579,-18.0
3580,-18.0
3581,-18.0
3582,-18.0
3583,-16.0
3584,-18.0
3585,-19.0
3586,-18.0
3587,-18.0
3588,-20.0
3589,-18.0
3590,-20.0
3591,-18.0
3592,-20.0
3593,-18.0
3594,-18.0
3595,-18.0
3596,-19.0
3597,-18.0
3598,-20.0
3599,-18.0
3600,-18.0
3601,-18.0
3602,-18.0
3603,-19.0
3604,-18.0
3605,-18.0
3606,-19.0
3607,-19.0
3608,-18.0
3609,-19.0
3610,-22.0
3611,-18.0
3612,-19.0
3613,-18.0
3614,-18.0
3615,-18.0
3616,-18.0
3617,-18.0
3618,-18.0
3619,-20.0
3620,-19.0
3621,-18.0
3622,-18.0
